SCHEME_CODE,SCHEME_NAME,SCHEME_TYPE,COMPANY_ID,LAUNCH_DATE
123076,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan K - Cumulative,INF109KA1A09,1059,
123074,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan K - Direct Plan - Cumulative,INF109KA1ZY9,1059,
123113,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Cumulative,INF109KB1JR6,1059,
123110,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Direct Plan - Cumulative,INF109KB1JT2,1059,
123112,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Direct Plan - Dividend,INF109KB1JU0,1059,
123111,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Dividend,INF109KB1JS4,1059,
122611,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Cumulative,INF109KB1IL1,1059,
122608,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Direct Plan - Cumulative,INF109KB1IN7,1059,
122609,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Direct Plan - Dividend,INF109KB1IO5,1059,
122610,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Dividend,INF109KB1IM9,1059,
122778,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Cumulative,INF109KB1KF9,1059,
122776,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Direct Plan - Cumulative,INF109KB1KH5,1059,
122777,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Direct Plan - Dividend,INF109KB1KI3,1059,
122779,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Dividend,INF109KB1KG7,1059,
122898,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan H - Cumulative,INF109KB1LD2,1059,
122896,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan H - Direct Plan - Cumulative,INF109KB1LF7,1059,
122998,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Cumulative,INF109KB1LH3,1059,
122996,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Direct Plan - Cumulative,INF109KB1LJ9,1059,
122999,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Dividend,INF109KB1LI1,1059,
123992,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Cumulative,INF109KA1CZ5,1059,
123994,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Direct Plan - Cumulative,INF109KA1CX0,1059,
123995,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Direct Plan - Dividend,INF109KA1CY8,1059,
123993,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Dividend,INF109KA1DA6,1059,
123367,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F - Cumulative,INF109KA1AP0,1059,
123370,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F - Direct Plan - Cumulative,INF109KA1AN5,1059,
123368,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F - Dividend,INF109KA1AQ8,1059,
123484,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H - Cumulative,INF109KA1BN3,1059,
123482,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H - Direct Plan - Cumulative,INF109KA1BL7,1059,
123485,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H - Dividend,INF109KA1BO1,1059,
123186,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Cumulative,INF109KA1A41,1059,
123184,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Direct Plan - Cumulative,INF109KA1A25,1059,
123480,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G - Cumulative,INF109KA1J67,1059,
123478,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G - Direct Plan - Cumulative,INF109KA1J42,1059,
123481,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G - Dividend,INF109KA1J75,1059,
123628,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J - Cumulative,INF109KA1P44,1059,
123627,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J - Direct Plan - Cumulative,INF109KA1P28,1059,
123626,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J - Dividend,INF109KA1P51,1059,
123946,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K - Cumulative,INF109KA1Q68,1059,
123944,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K - Direct Plan - Cumulative,INF109KA1Q43,1059,
123947,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K - Dividend,INF109KA1Q76,1059,
123364,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E - Cumulative,INF109KA10D4,1059,
123363,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E - Direct Plan - Cumulative,INF109KA18C9,1059,
123366,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E - Dividend,INF109KA11D2,1059,
123282,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Cumulative,INF109KB1KB8,1059,
123280,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Direct Plan - Cumulative,INF109KB1KD4,1059,
123281,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Direct Plan - Dividend,INF109KB1KE2,1059,
123279,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Dividend,INF109KB1KC6,1059,
123261,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Cumulative,INF109KB1JN5,1059,
123259,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Direct Plan - Cumulative,INF109KB1JP0,1059,
123262,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Dividend,INF109KB1JO3,1059,
124399,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Cumulative,INF109KA1DX8,1059,
124397,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Direct Plan - Cumulative,INF109KA1DV2,1059,
124398,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Direct Plan - Dividend,INF109KA1DW0,1059,
124400,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Dividend,INF109KA1DY6,1059,
125025,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Cumulative,INF109KA1GH4,1059,
125023,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Direct Plan - Cumulative,INF109KA1GF8,1059,
125024,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Direct Plan - Dividend,INF109KA1GG6,1059,
125026,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Dividend,INF109KA1GI2,1059,
124142,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B - Cumulative,INF109KA1R00,1059,
124143,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B - Direct Plan - Cumulative,INF109KA1Q84,1059,
124145,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B - Dividend,INF109KA1R18,1059,
124497,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I - Cumulative,INF109KA1U88,1059,
124495,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I - Direct Plan - Cumulative,INF109KA1U62,1059,
124496,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I - Direct Plan - Dividend,INF109KA1U70,1059,
124217,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Cumulative,INF109KA1T24,1059,
124215,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Direct Plan - Cumulative,INF109KA1T08,1059,
124216,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Direct Plan - Dividend,INF109KA1T16,1059,
124218,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Dividend,INF109KA1T32,1059,
124720,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan N - Cumulative,INF109KA1Z91,1059,
124718,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan N - Direct Plan - Cumulative,INF109KA1Y84,1059,
124362,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan J - Cumulative,INF109KA1U47,1059,
124361,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan J - Direct Plan - Cumulative,INF109KA1U21,1059,
124584,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan K - Cumulative,INF109KA1V20,1059,
124582,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan K - Direct Plan - Cumulative,INF109KA1V04,1059,
124651,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan M - Cumulative,INF109KA1Z34,1059,
124653,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan M - Direct Plan - Cumulative,INF109KA1Z18,1059,
124652,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan M - Dividend,INF109KA1Z42,1059,
124082,ICICI Prudential Fixed Maturity Plan-Series 70-369 Days Plan E - Cumulative,INF109KA1S82,1059,
124079,ICICI Prudential Fixed Maturity Plan-Series 70-369 Days Plan E - Direct Plan - Cumulative,INF109KA1S66,1059,
124081,ICICI Prudential Fixed Maturity Plan-Series 70-369 Days Plan E - Dividend,INF109KA1S90,1059,
124593,ICICI Prudential Fixed Maturity Plan-Series 70-372 Days Plan L - Cumulative,INF109KA1Z75,1059,
124591,ICICI Prudential Fixed Maturity Plan-Series 70-372 Days Plan L - Direct Plan - Cumulative,INF109KA1Z59,1059,
124594,ICICI Prudential Fixed Maturity Plan-Series 70-372 Days Plan L - Dividend,INF109KA1Z83,1059,
124922,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Cumulative,INF109KB1BZ6,1059,
124920,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Direct Plan - Cumulative,INF109KB1CB5,1059,
124221,ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Cumulative,INF109KA1DT6,1059,
124219,ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Direct Plan - Cumulative,INF109KA1DR0,1059,
124220,ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Direct Plan - Dividend,INF109KA1DS8,1059,
124222,ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Dividend,INF109KA1DU4,1059,
123991,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A - Cumulative,INF109KB1NH9,1059,
123988,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A - Direct Plan - Cumulative,INF109KB1NJ5,1059,
123990,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A - Dividend,INF109KB1NI7,1059,
124319,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Cumulative,INF109KA1EJ5,1059,
124317,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Direct Plan - Cumulative,INF109KA1EH9,1059,
124318,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Direct Plan - Dividend,INF109KA1EI7,1059,
124320,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Dividend,INF109KA1EK3,1059,
124649,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Cumulative,INF109KB1OJ3,1059,
124647,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Direct Plan - Cumulative,INF109KB1OL9,1059,
124650,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Dividend,INF109KB1OK1,1059,
125867,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Cumulative,INF109KA1IL2,1059,
125865,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Direct Plan - Cumulative,INF109KA1IN8,1059,
125866,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Direct Plan - Dividend,INF109KA1IO6,1059,
125868,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Dividend,INF109KA1IM0,1059,
125438,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Cumulative,INF109KA18K2,1059,
125436,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Direct Plan - Cumulative,INF109KA10L7,1059,
125437,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Direct Plan - Dividend,INF109KA11L5,1059,
125439,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Dividend,INF109KA19K0,1059,
125971,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Cumulative,INF109KB1CD1,1059,
125969,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Direct Plan - Cumulative,INF109KB1CF6,1059,
125972,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Dividend,INF109KB1CE9,1059,
125684,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Cumulative,INF109KB1EB1,1059,
125683,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Direct Plan - Cumulative,INF109KB1ED7,1059,
125686,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Direct Plan - Dividend,INF109KB1EE5,1059,
125434,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Cumulative,INF109KB1EF2,1059,
125432,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Direct Plan - Cumulative,INF109KB1EH8,1059,
125435,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Dividend,INF109KB1EG0,1059,
127230,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Cumulative,INF109KA1NN8,1059,
127227,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Direct Plan - Cumulative,INF109KA1NP3,1059,
127229,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Direct Plan - Dividend,INF109KA1NQ1,1059,
127228,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Dividend,INF109KA1NO6,1059,
126476,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Cumulative,INF109KA1LB7,1059,
126475,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Direct Plan - Cumulative,INF109KA1LD3,1059,
126473,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Direct Plan - Dividend,INF109KA1LE1,1059,
126474,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Dividend,INF109KA1LC5,1059,
126325,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Cumulative,INF109KA12R0,1059,
126324,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Direct Plan - Cumulative,INF109KA14R6,1059,
126327,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Dividend,INF109KA13R8,1059,
126929,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M - Cumulative,INF109KA12W0,1059,
126927,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M - Direct Plan - Cumulative,INF109KA14W6,1059,
126928,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan M - Direct Plan - Dividend,INF109KA15W3,1059,
127352,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T - Cumulative,INF109KA18X5,1059,
127351,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T - Direct Plan - Cumulative,INF109KA10Y0,1059,
127354,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan T - Direct Plan - Dividend,INF109KA11Y8,1059,
127233,ICICI Prudential Fixed Maturity Plan-Series 72-367 Days Plan R - Cumulative,INF109KA16W1,1059,
127231,ICICI Prudential Fixed Maturity Plan-Series 72-367 Days Plan R - Direct Plan - Cumulative,INF109KA18W7,1059,
126127,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Cumulative,INF109KA10Q6,1059,
126125,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Direct Plan - Cumulative,INF109KA12Q2,1059,
126126,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Direct Plan - Dividend,INF109KA13Q0,1059,
126128,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan A - Dividend,INF109KA11Q4,1059,
126334,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D - Cumulative,INF109KA11S0,1059,
126332,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D - Direct Plan - Cumulative,INF109KA13S6,1059,
126335,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan D - Dividend,INF109KA12S8,1059,
127052,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Cumulative,INF109KA12Y6,1059,
127050,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Direct Plan - Cumulative,INF109KA14Y2,1059,
127051,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Direct Plan - Dividend,INF109KA15Y9,1059,
127049,ICICI Prudential Fixed Maturity Plan-Series 72-368 Days Plan P - Dividend,INF109KA13Y4,1059,
126562,ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Cumulative,INF109KA16U5,1059,
126560,ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Direct Plan - Cumulative,INF109KA18U1,1059,
126561,ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Direct Plan - Dividend,INF109KA19U9,1059,
126563,ICICI Prudential Fixed Maturity Plan-Series 72-370 Days Plan G - Dividend,INF109KA17U3,1059,
127261,ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Cumulative,INF109KB1AX3,1059,
127259,ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Direct Plan - Cumulative,INF109KB1AZ8,1059,
127260,ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Direct Plan - Dividend,INF109KB1BA9,1059,
127262,ICICI Prudential Fixed Maturity Plan-Series 72-409 Days Plan S - Dividend,INF109KB1AY1,1059,
127032,ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N - Cumulative,INF109KB1BR3,1059,
127031,ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N - Direct Plan - Cumulative,INF109KB1BT9,1059,
127033,ICICI Prudential Fixed Maturity Plan-Series 72-425 Days Plan N - Dividend,INF109KB1BS1,1059,
126804,ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Cumulative,INF109KB1CH2,1059,
126802,ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Direct Plan - Cumulative,INF109KB1CJ8,1059,
126803,ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Direct Plan - Dividend,INF109KB1CK6,1059,
126801,ICICI Prudential Fixed Maturity Plan-Series 72-440 Days Plan L - Dividend,INF109KB1CI0,1059,
126642,ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Cumulative,INF109KB1GC4,1059,
126641,ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Direct Plan - Cumulative,INF109KB1GA8,1059,
126644,ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Direct Plan - Dividend,INF109KB1FZ7,1059,
126643,ICICI Prudential Fixed Maturity Plan-Series 72-483 Days Plan J - Dividend,INF109KB1GB6,1059,
126397,ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Cumulative,INF109KB1HF5,1059,
126396,ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Direct Plan - Cumulative,INF109KB1HH1,1059,
126395,ICICI Prudential Fixed Maturity Plan-Series 72-500 Days Plan E - Dividend,INF109KB1HG3,1059,
126169,ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Cumulative,INF109KB1HJ7,1059,
126167,ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Direct Plan - Cumulative,INF109KB1HL3,1059,
126170,ICICI Prudential Fixed Maturity Plan-Series 72-525 Days Plan B - Dividend,INF109KB1HK5,1059,
126829,ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Cumulative,INF109KA1MH2,1059,
126831,ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Direct Plan - Cumulative,INF109KA1MJ8,1059,
126832,ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Direct Plan - Dividend,INF109KA1MK6,1059,
126830,ICICI Prudential Fixed Maturity Plan-Series 72-785 Days Plan O - Dividend,INF109KA1MI0,1059,
126499,ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Cumulative,INF109KA1KX3,1059,
126502,ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Direct Plan - Cumulative,INF109KA1KZ8,1059,
126500,ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Direct Plan - Dividend,INF109KA1LA9,1059,
126501,ICICI Prudential Fixed Maturity Plan-Series 72-823 Days Plan H - Dividend,INF109KA1KY1,1059,
128359,ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Cumulative,INF109KA1QJ9,1059,
128361,ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Direct Plan - Cumulative,INF109KA1QL5,1059,
128358,ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Direct Plan - Dividend,INF109KA1QM3,1059,
128360,ICICI Prudential Fixed Maturity Plan-Series 73-1120 Days Plan L - Dividend,INF109KA1QK7,1059,
